adult,genre_ids,original_title,popularity,vote_average,vote_count,release_date,genre
False,"[27, 28]",The Rise of the Beast,9.923,10.0,1,2022-12-06,horror
False,"[27, 9648, 80, 10749]",Match,0.6,8.0,1,2022-12-06,horror
False,"[28, 35, 27]",Kick Me,0.84,8.0,1,2022-12-06,horror
False,"[53, 9648, 27]",The Locked Trunk,0.6,10.0,2,2022-12-06,horror
False,"[28, 27, 878]",Mega Lightning,3.719,1.5,2,2022-12-05,horror
False,"[28, 27, 878]",Mega Lightning,3.719,1.5,2,2022-12-05,horror
False,[27],Merger,0.6,7.0,1,2022-12-04,horror
False,[27],Werewolf Cabal,0.873,4.5,2,2022-12-04,horror
False,"[27, 28, 35]",The Demojordan,0.753,10.0,2,2022-12-04,horror
False,"[9648, 53, 27]",Mentes Oscuras,0.6,10.0,1,2022-12-03,horror
False,[27],The Milkman,0.84,6.0,1,2022-12-03,horror
False,"[27, 53]",Worst Laid Plans,0.84,6.0,1,2022-12-03,horror
False,[27],Hypnotica,1.176,2.0,1,2022-12-03,horror
False,"[80, 27]",Cheaders Creek,0.6,8.0,1,2022-12-02,horror
False,"[27, 878]",Brandon 2055,0.6,6.0,2,2022-12-02,horror
False,"[27, 35]",Sorority Babes in the Slimeball Bowl-O-Rama 2,3.055,5.6,5,2022-12-02,horror
False,"[27, 9648]",Fantasctasy,0.6,7.0,2,2022-12-01,horror
False,[27],The Monster Mash,0.6,3.0,1,2022-12-01,horror
False,[27],The Monster Mash,0.6,3.0,1,2022-12-01,horror
False,[27],The Washington County Disappearances,0.84,2.0,1,2022-12-01,horror
False,[27],Matando el tiempo,7.021,6.0,2,2022-11-30,horror
False,[27],No abras la puerta,28.492,7.2,28,2022-11-30,horror
False,"[27, 9648, 35]",Phantasmagoria,0.6,10.0,2,2022-11-29,horror
False,[27],C'est Fini,0.6,10.0,1,2022-11-28,horror
False,"[27, 878]",Subject,0.6,8.0,1,2022-11-27,horror
False,[27],The Booker,0.6,10.0,1,2022-11-27,horror
False,[27],Noseman,0.84,10.0,1,2022-11-26,horror
False,"[37, 18, 27]",Night of the Tommyknockers,1.188,4.0,2,2022-11-25,horror
False,[27],Mihrez 2: Cin Padişahı,1.619,1.0,2,2022-11-25,horror
False,"[35, 14, 27]",भेड़िया,11.743,7.0,18,2022-11-25,horror
False,"[99, 27]",In Search of Darkness: Part III,4.941,5.8,4,2022-11-25,horror
False,[27],She Burns in Hell: Chapter 2,0.6,7.0,1,2022-11-25,horror
False,[27],Keramat 2: Caruban Larang,4.224,5.4,4,2022-11-24,horror
False,[27],Find Me,0.6,5.0,1,2022-11-24,horror
False,"[27, 18, 53]",Сёстры,1.615,8.0,1,2022-11-24,horror
False,[27],Prince of the Crimson Void,0.84,5.0,1,2022-11-24,horror
False,"[28, 80, 27, 14]",Stoyan,0.868,3.5,2,2022-11-23,horror
False,[27],The Return of the Salem Witch,4.193,6.5,1,2022-11-21,horror
False,"[80, 27, 9648, 53]",Touch,1.097,2.0,1,2022-11-20,horror
False,[27],The Writer's Block,0.6,5.0,1,2022-11-19,horror
False,"[27, 9648, 53]",STOP,0.732,10.0,1,2022-11-18,horror
False,"[27, 18]",మసూద,3.408,6.5,5,2022-11-18,horror
False,[27],Demonio Eclipse Rojo,1.101,5.0,1,2022-11-17,horror
False,[27],The Barn Part II,4.429,5.3,3,2022-11-17,horror
False,"[35, 27]",Babezilla vs The Zombie Whorde,1.358,1.0,1,2022-11-17,horror
False,[27],Recuerdos del mal,0.84,2.0,1,2022-11-17,horror
False,[27],Luz Mala,33.565,4.3,3,2022-11-17,horror
False,[27],Treatment,0.84,4.0,1,2022-11-17,horror
False,"[27, 14]",El Ucumar,0.84,2.0,1,2022-11-17,horror
False,[27],Dinosaur Hotel 2,0.734,2.0,1,2022-11-16,horror
False,[27],Amityville Scarecrow 2,2.977,10.0,1,2022-11-14,horror
False,"[27, 28]",Kickstart My Heart,1.683,7.0,3,2023-03-30,horror
False,"[27, 35, 14]",Santastein,1.4,10.0,1,2022-11-12,horror
False,"[53, 27]",Stranger,1.972,2.0,1,2022-11-12,horror
False,"[878, 27]",The Friendship Game,26.108,5.4,37,2022-11-11,horror
False,"[53, 27]",மிரள்,1.352,5.5,2,2022-11-11,horror
False,"[35, 14, 27, 10402]",Rocket Gang,1.988,6.0,1,2022-11-11,horror
False,"[27, 53]",Piove,2.551,6.8,24,2022-11-10,horror
False,"[18, 27]",SINFON14,0.6,6.0,1,2022-11-10,horror
False,"[53, 27]",El último hereje,57.932,5.5,26,2022-11-09,horror
False,"[27, 53]",LiveScream,2.452,4.5,4,2022-11-09,horror
False,[27],Church of Darkness,1.196,4.5,2,2022-11-08,horror
False,[27],Jack And Jill: The Hills of Hell,2.831,4.0,1,2022-11-07,horror
False,"[35, 53, 27]",Algo que pasó en Año Nuevo,1.747,8.0,3,2022-11-07,horror
False,"[28, 27]","Run, Girl, Run!",0.84,9.0,1,2022-11-07,horror
False,[27],In The Room Where You Sleep,0.6,10.0,1,2022-11-06,horror
False,"[27, 28, 18]",Haunting Tales: A Horror Anthology,0.731,8.0,1,2022-11-06,horror
False,[27],The Alice Killings,0.84,8.0,1,2022-11-05,horror
False,[27],The Club,0.84,10.0,1,2022-11-05,horror
False,"[35, 80, 27]",Sons and Heirs,1.279,10.0,1,2022-11-05,horror
False,[27],Me encontrarás en lo profundo del abismo,1.22,6.3,2,2022-11-04,horror
False,"[27, 53]",Rūpintojėlis,0.756,6.0,2,2022-11-04,horror
False,"[27, 53]",Baby Oopsie 3: Burn Baby Burn,0.898,3.3,3,2022-11-04,horror
False,"[18, 27]",13 exorcismos,99.287,5.7,76,2022-11-04,horror
False,"[27, 53]",Acronychal,0.6,10.0,1,2022-11-04,horror
False,[27],Ringing Rocks,0.84,10.0,1,2022-11-04,horror
False,"[27, 35]",फोन भूत,4.113,5.6,14,2022-11-04,horror
False,"[27, 53]",Acronychal,0.6,10.0,1,2022-11-04,horror
False,"[27, 53, 14]",#No_Filter,4.403,4.6,7,2022-11-03,horror
False,[27],12:00,0.958,6.0,1,2022-11-03,horror
False,"[27, 53]",Perempuan Bergaun Merah,3.709,6.1,4,2022-11-03,horror
False,"[878, 27]",Wakener,0.6,7.5,2,2022-11-03,horror
False,[27],La Exorcista,129.928,5.9,84,2022-11-02,horror
False,"[53, 27, 9648]",The Sleep Experiment,1.546,6.8,4,2022-11-01,horror
False,"[27, 35]",The Killing Tree,4.295,4.2,17,2022-11-01,horror
False,"[28, 27, 53]",Hex,125.421,6.0,69,2022-11-01,horror
False,[27],Bathtub Shark Attack,0.86,7.8,12,2022-11-01,horror
False,"[27, 53]",Guest Of The Woods,1.015,9.0,1,2022-11-01,horror
False,"[18, 10749, 53, 27, 9648]",YA NO QUIERO SER LA MUERTE,0.6,0.0,1,2022-11-01,horror
False,"[16, 27]",Scarecrow 2,0.84,10.0,1,2022-10-31,horror
False,"[27, 35]",Six Nights at Simpson's,0.947,10.0,1,2022-10-31,horror
False,"[27, 35, 18]",Suck,0.6,5.5,1,2022-10-31,horror
False,"[27, 35, 10402]",Escapar,0.987,8.0,2,2022-10-31,horror
False,[27],Trick or Treat 2!,0.84,5.0,1,2022-10-31,horror
False,"[27, 18]",Red. Yellow. Shadow.,0.6,10.0,1,2022-10-31,horror
False,"[53, 18, 27]",The Family,3.565,7.3,3,2023-01-03,horror
False,"[9648, 27, 16]",Nada que ver por aquí,0.6,7.0,1,2022-10-31,horror
False,[27],Bleak : Who,1.4,5.6,5,2022-10-31,horror
False,[27],The Haunted Museum: 3 Ring Inferno,0.6,8.0,1,2022-10-31,horror
False,"[9648, 27, 16]",Nada que ver por aquí,0.6,7.0,1,2022-10-31,horror
False,"[27, 35]",High Stakes,0.6,7.5,2,2022-10-31,horror
False,[27],Wolf Whistle,0.6,7.0,2,2022-10-31,horror
False,"[27, 53]",The Bargain,1.96,10.0,1,2022-10-31,horror
False,[27],The Tin,0.973,5.0,1,2022-10-31,horror
False,[27],Burying,0.6,10.0,1,2022-10-30,horror
False,"[878, 53, 14, 27]",ESCAPE FROM REALITY,0.6,6.0,1,2022-10-30,horror
False,"[27, 53]",The Seeker: Part II,0.707,8.0,1,2022-10-30,horror
False,"[27, 878]",Hoax,0.6,7.0,1,2022-10-30,horror
False,[27],The Knock,0.6,10.0,1,2022-10-30,horror
False,[27],The Knock,0.6,10.0,1,2022-10-30,horror
False,"[27, 35]",#Chadgetstheaxe,2.775,8.0,1,2022-10-29,horror
False,[27],Ojos Negros Parte 2,0.6,10.0,1,2022-10-29,horror
False,[27],"Mark of the Devil 777: The Moralist, Part 2",0.76,7.0,1,2022-10-29,horror
False,"[27, 53]",Freeze,6.412,4.5,6,2022-10-29,horror
False,"[27, 53]",On the Edge,0.84,7.0,1,2022-10-29,horror
False,"[27, 9648]",Nyang,0.6,10.0,1,2022-10-29,horror
False,[27],The Fairhope Massacre,0.646,10.0,1,2022-10-29,horror
False,"[27, 53]",Leave,8.287,5.5,17,2022-10-28,horror
False,"[53, 27]",Capra cu trei iezi,1.882,7.2,21,2022-10-28,horror
False,"[28, 27, 14]",Dampyr,4.175,6.1,18,2022-10-28,horror
False,"[53, 27]",Im Wald,2.033,6.3,8,2022-10-28,horror
False,"[80, 18, 53, 27]",Somos invisibles,0.84,2.0,1,2022-10-28,horror
False,"[27, 18, 53]",A Savannah Haunting,4.317,6.2,10,2022-10-28,horror
False,"[27, 53]",A Party to Die For,3.604,5.0,1,2022-10-28,horror
False,"[27, 53]",No dejes de grabar 2,0.84,8.0,2,2022-10-28,horror
False,"[16, 35, 14, 27]",My Cat Lucy,1.072,7.6,8,2022-10-28,horror
False,"[18, 27, 9648, 53]",Tick.,0.6,10.0,1,2022-10-28,horror
False,[27],Feed,3.336,5.3,2,2022-10-28,horror
False,"[53, 9648, 27, 18]",കുമാരി,2.989,6.7,7,2022-10-28,horror
False,"[10402, 27, 35]",Night Of The Daniels,0.6,10.0,1,2022-10-28,horror
False,"[27, 37]",Anglerfish,4.411,5.7,3,2022-10-28,horror
False,[27],Puppet Master: Doktor Death,3.822,6.5,8,2022-10-28,horror
False,"[27, 28, 18]",Qodrat,3.572,6.5,10,2022-10-27,horror
False,"[27, 35]",猛鬼3寶,1.092,6.0,1,2022-10-27,horror
False,"[27, 35]",猛鬼3寶,1.092,6.0,1,2022-10-27,horror
False,[27],Paura - La Notte Di Evelyn,0.84,5.9,5,2022-10-27,horror
False,"[27, 28, 18]",Qodrat,3.572,6.5,10,2022-10-27,horror
False,"[18, 27]",Amy & I,0.84,6.0,1,2022-10-27,horror
False,[27],Póra: La maldición,0.6,2.0,1,2022-10-27,horror
False,[27],Fatal Influence: Like. Follow. Survive.,0.794,6.5,2,2022-10-27,horror
False,"[27, 12, 53]",Junoon,0.6,8.0,1,2022-10-27,horror
False,[27],Haunted Valley,2.584,5.0,1,2022-10-26,horror
False,"[27, 28, 35]",MexZombies,69.632,7.1,137,2022-10-26,horror
False,[27],Fiona,4.271,6.7,6,2022-10-26,horror
False,[27],Ostatnia Wieczerza,29.618,6.0,226,2022-10-26,horror
False,"[27, 35]",বল্লভপুরের রূপকথা,1.908,9.0,2,2022-10-25,horror
False,[27],House of Clowns,2.334,5.0,1,2022-10-25,horror
False,[27],Into the Black Abyss: Deathstream,3.013,8.0,1,2022-10-25,horror
False,"[35, 27]",Here For Blood,2.519,6.0,1,2022-10-23,horror
False,"[27, 53]",Prey for the Devil,129.97,7.1,679,2022-10-23,horror
False,"[27, 53]",Carnifex,4.949,5.8,10,2022-12-01,horror
False,[27],Ghosts of Hiroshima,3.633,4.0,2,2022-10-22,horror
False,"[27, 53]",Carnifex,4.949,5.8,10,2022-12-01,horror
False,"[16, 27]",Unlucky Charms,0.608,7.7,3,2022-10-22,horror
False,"[27, 18]",Gods blind Spot,0.6,1.0,1,2022-10-22,horror
False,"[27, 9648, 53]",The Sawyer Massacre,1.094,6.0,1,2022-10-21,horror
False,[27],Sinphony: A Clubhouse Horror Anthology,3.217,5.9,9,2022-10-21,horror
False,[27],Terror Train,4.3,5.1,20,2022-10-21,horror
False,"[27, 53, 9648]",Vikingulven,48.712,5.8,225,2022-11-18,horror
False,[27],Bliss of Evil,0.734,6.0,1,2022-10-21,horror
False,"[27, 35, 14]",Slayers,12.158,4.5,39,2022-10-21,horror
False,[27],Check the Locks,0.703,4.0,1,2022-10-20,horror
False,"[27, 53]",My Inner Circle,0.84,4.0,1,2022-10-20,horror
False,[27],You and Me and You Again,1.4,10.0,1,2022-10-20,horror
False,"[27, 35]",O Aniversário do Seu Lair,0.6,10.0,1,2022-10-20,horror
False,"[878, 35, 27]",Giantess Battle Attack!,4.241,7.4,16,2022-10-20,horror
False,"[16, 27]",Six guys,0.703,7.0,1,2022-10-20,horror
False,"[9648, 27]",미혹,2.909,3.8,3,2022-10-19,horror
False,[27],El monstruo,0.6,6.0,1,2022-10-19,horror
False,[27],귀못,3.054,5.5,6,2022-10-19,horror
False,"[27, 99]",Boris Karloff:  The Rest of the Story,1.091,10.0,1,2022-10-18,horror
False,"[27, 53]",Below,0.84,10.0,1,2022-10-18,horror
False,"[27, 36, 99]",The Harrisville Haunting: The Real Conjuring House,4.204,4.0,1,2022-10-18,horror
False,[27],Simbiosis,0.6,10.0,1,2022-10-18,horror
False,"[16, 35, 27]",The Paloni Show! Halloween Special!,5.265,5.8,15,2022-10-17,horror
False,[27],The Tunnel,0.6,7.5,2,2022-10-17,horror
False,[27],Dead Dog World,1.287,8.0,1,2022-10-16,horror
False,[27],Otherkin,1.102,6.0,2,2022-10-16,horror
False,"[53, 27, 9648]",Influencer,28.286,6.9,16,2023-05-18,horror
False,"[35, 27]",D.O.D.,0.851,6.0,2,2022-10-15,horror
False,[27],GoodBi,2.315,3.0,1,2022-10-15,horror
False,[27],When the Time Comes,0.84,8.0,1,2022-10-15,horror
False,[27],Let Us In!,1.4,10.0,1,2022-10-15,horror
False,"[27, 28, 14]",Headless Horseman,5.786,4.3,4,2022-10-14,horror
False,[27],Unwelcome,16.373,6.0,45,2023-01-27,horror
False,"[35, 27]",The Loneliest Boy in the World,4.165,4.2,13,2022-10-14,horror
False,"[27, 53]",カラダ探し,9.029,7.0,143,2022-10-14,horror
False,[27],La niña de la comunión,166.874,6.2,122,2023-02-10,horror
False,"[27, 28, 14]",Headless Horseman,5.786,4.3,4,2022-10-14,horror
False,"[18, 27]",Wish We Never Met,0.739,7.5,2,2022-10-14,horror
False,[27],Special Delivery,0.6,6.0,1,2022-10-14,horror
False,[27],Tahoe Joe,2.519,3.0,1,2022-10-14,horror
False,"[12, 35, 27, 10751]",The Curse of Bridge Hollow,19.46,6.7,356,2022-10-14,horror
False,"[27, 878]",And Away,0.681,6.0,2,2022-10-14,horror
False,[27],Kalian Pantas Mati,4.344,4.0,2,2022-10-13,horror
False,"[18, 27, 9648]",Inang,7.085,6.3,8,2022-10-13,horror
False,[27],Kalian Pantas Mati,4.344,4.0,2,2022-10-13,horror
False,[27],Solo Somos Carne,44.911,6.8,8,2022-10-13,horror
False,[27],Motorhome,0.6,6.0,1,2022-10-13,horror
False,"[27, 35]",El Vestido De La Novia,2.377,7.7,36,2022-10-12,horror
False,"[27, 35]",SlashFM,3.564,7.5,2,2022-10-12,horror
False,[27],"Like Father, Like Daughter",0.84,10.0,1,2022-10-12,horror
False,"[10770, 878, 27, 18]",El trasplante,0.759,5.0,1,2022-10-28,horror
False,"[10770, 27]",La pesadilla,0.736,6.5,2,2022-10-28,horror
False,"[53, 27]",Dangerous Game: The Legacy Murders,31.392,7.4,51,2022-10-21,horror
False,[27],Don't Fuck in the Woods 2,8.7,5.0,9,2022-10-24,horror
False,"[27, 53, 12]",Frost,3.919,3.7,3,2022-10-11,horror
False,"[27, 18, 878]",Marerittet,3.472,10.0,2,2022-10-22,horror
False,[27],Sawed Off,3.31,4.0,1,2022-10-11,horror
False,[27],Matriarch,18.613,5.3,73,2022-10-11,horror
False,"[53, 9648, 18, 27]",แอน,4.159,7.0,6,2022-10-13,horror
False,"[53, 9648, 18, 27]",แอน,4.159,7.0,6,2022-10-13,horror
False,"[27, 53]",Koputus,3.603,5.7,3,2023-02-22,horror
False,"[27, 53]",L’orafo,0.918,6.0,1,2022-10-08,horror
False,"[35, 27]",Slaughter Beach,0.84,7.0,1,2022-10-08,horror
False,"[16, 9648, 27, 10749, 35]",Let’s Go Wongos,0.6,10.0,1,2022-10-08,horror
False,"[35, 27]",Cursed Friends,3.637,4.5,13,2022-10-08,horror
False,"[27, 53]",The Creepers,0.777,6.0,1,2022-10-08,horror
False,"[27, 53, 10752]",Bunker,11.287,4.9,14,2022-10-08,horror
False,[27],Hangnail,0.84,6.0,1,2022-10-08,horror
False,[27],Old People,19.19,5.7,228,2022-10-07,horror
False,"[27, 878, 53]",Project Legion,3.899,3.3,10,2022-10-07,horror
False,"[27, 53]",Alone in the Dark,3.324,4.0,3,2022-10-07,horror
False,"[27, 14]",Catching Spirits,0.84,10.0,1,2022-10-07,horror
False,"[99, 27]",The Graves of Edgar Allan Poe and the Women Who Haunted Him,1.109,6.5,2,2022-10-07,horror
False,"[27, 35]",The Madness in the Grooves,0.6,10.0,1,2022-10-07,horror
False,"[27, 9648, 53]",The Visitor,20.251,5.7,56,2022-10-07,horror
False,[27],Forbannelsen,1.748,5.9,7,2022-10-07,horror
False,"[53, 28, 27]",The OctoGames,4.277,2.9,11,2022-10-07,horror
False,"[27, 35]",Final Girl,1.4,5.0,1,2022-10-07,horror
False,"[27, 9648]",Cryptid,4.145,3.2,6,2022-10-07,horror
False,"[27, 9648, 53]",The Inhabitant,12.257,6.7,78,2022-10-07,horror
False,"[35, 27]",Feed Me,5.448,5.1,9,2022-10-06,horror
False,[27],The Origin,0.848,7.0,2,2022-10-06,horror
False,"[27, 53]",Halloween Ends,57.246,6.3,1310,2022-10-12,horror
False,"[878, 53, 27, 9648]",Significant Other,17.073,6.1,139,2022-10-06,horror
False,[27],Christmas Bloody Christmas,7.673,5.8,126,2022-10-05,horror
False,[27],The Unlocking,0.788,6.8,4,2022-10-05,horror
False,"[18, 53, 27, 9648]",Mr. Harrigan's Phone,28.714,6.5,634,2022-10-05,horror
False,"[53, 27, 878]",๑๐๐ ร้อยขา,1.41,3.3,3,2022-10-06,horror
False,"[27, 35]",I Found The REAL Backrooms,1.4,10.0,1,2022-10-05,horror
False,"[35, 27, 28, 18]",Tomb-Stoned,1.818,10.0,1,2022-10-05,horror
False,"[27, 878, 53]",They Crawl Beneath,6.45,4.0,13,2022-10-04,horror
False,"[27, 9648, 53]",Ash and Bone,4.13,4.8,5,2022-10-04,horror
False,"[27, 53]",Blood Covered Chocolate,1.013,2.0,1,2022-10-03,horror
False,"[27, 18, 53]",Moonshine,0.6,10.0,1,2022-10-03,horror
False,[27],A Night of the Undead,2.643,3.0,3,2022-10-03,horror
False,"[27, 53]",Dead Bride,17.87,4.9,14,2022-10-03,horror
False,[27],No Signature Required,0.6,10.0,1,2022-10-02,horror
False,"[9648, 53, 27]",Nocebo,62.957,6.2,78,2022-11-03,horror
False,"[35, 27]",Huluween Dragstravaganza,1.407,6.5,4,2022-10-01,horror
False,[27],Mad God Ghoul Log,0.6,7.0,1,2022-10-01,horror
False,[27],Snatched,0.84,5.0,2,2022-10-01,horror
False,"[28, 27, 53]",The Legend of Johnny Jones,2.43,0.0,1,2022-10-01,horror
False,[27],Final Summer,3.245,4.0,2,2022-10-01,horror
False,[27],The Heritage,0.6,7.0,1,2022-10-01,horror
False,[27],Nian,0.6,2.0,1,2022-10-01,horror
False,[27],Debbie Does Demons,5.293,7.0,1,2022-10-01,horror
False,"[28, 27, 53]",The Legend of Johnny Jones,2.43,0.0,1,2022-10-01,horror
False,[27],The Winter Hunger,1.322,5.5,3,2022-10-01,horror
False,"[27, 18, 53]",Among the Living,4.167,4.9,8,2022-09-30,horror
False,[27],You're the Killer,0.6,7.5,1,2022-09-30,horror
False,[27],Devil's Workshop,23.511,6.0,78,2022-09-30,horror
False,"[99, 27]",The Curse of Robert the Doll,1.589,5.5,3,2022-09-30,horror
False,"[27, 9648, 28, 35, 18]",The Bhen-Jah-Man,0.6,10.0,1,2022-09-30,horror
False,"[18, 27]",Your Brain Looks Nice,0.79,8.0,1,2022-09-30,horror
False,"[12, 10751, 27, 14]",Spirit Halloween: The Movie,17.922,6.6,53,2022-09-30,horror
False,[27],"""それ"" がいる森",2.207,5.0,2,2022-09-30,horror
False,[27],Halloween Jack 3D,2.95,7.0,1,2022-09-29,horror
False,"[28, 53, 27]",நானே வருவேன்,3.381,6.6,12,2022-09-29,horror
False,"[27, 35]",My Best Friend's Exorcism,16.725,5.9,161,2022-09-29,horror
False,[27],Don't Look at the Demon,3.161,6.6,6,2022-09-29,horror
False,"[28, 53, 27]",நானே வருவேன்,3.381,6.6,12,2022-09-29,horror
False,"[27, 35, 18, 36]",Razzennest,1.22,6.4,5,2022-09-29,horror
False,[27],Halloween Jack 3D,2.95,7.0,1,2022-09-29,horror
False,"[27, 35]",My Best Friend's Exorcism,16.725,5.9,161,2022-09-29,horror
False,"[27, 28, 53]",Rasuk,1.505,5.3,6,2022-09-29,horror
False,"[27, 9648]",Hellraiser,71.409,6.4,535,2022-09-28,horror
False,"[27, 35, 14]",Astonishing Tales of Terror: Rocktapussy!,5.09,6.0,4,2022-09-27,horror
False,"[27, 53]",Nix,9.709,7.2,9,2022-09-27,horror
False,"[53, 27, 35, 10770]",Bring It On: Cheer Or Die,27.636,6.2,83,2022-09-27,horror
False,"[53, 27]",In Isolation,2.144,3.8,6,2022-09-26,horror
False,"[27, 35]",Replica,0.84,10.0,1,2022-09-26,horror
False,"[27, 35]",Terrornet,0.6,6.0,4,2022-09-26,horror
False,"[27, 35]",Replica,0.84,10.0,1,2022-09-26,horror
False,"[53, 27]",In Isolation,2.144,3.8,6,2022-09-26,horror
False,"[27, 53, 10749, 14, 878]",Birdemic 3: Sea Eagle,3.595,3.0,7,2022-09-25,horror
False,"[16, 35, 27, 878]",Zombie Meteor,0.84,4.5,2,2022-09-25,horror
False,"[28, 14, 27, 10770]",Werewolf by Night,37.914,7.1,925,2022-09-25,horror
False,[27],Spoonful of Sugar,8.814,5.3,12,2022-09-24,horror
False,"[27, 35]",Blood Relatives,3.502,4.4,5,2022-09-23,horror
False,"[878, 27, 12, 28]",Kids vs. Aliens,64.837,5.8,56,2023-01-20,horror
False,[27],Harum Malam,2.591,5.0,1,2022-10-06,horror
False,[27],The Tunnel,0.6,4.0,1,2022-09-23,horror
False,"[27, 9648, 53]",After She Died,0.964,8.3,3,2022-09-23,horror
False,"[14, 27]",Curse of Crom: The Legend of Halloween,3.485,6.5,4,2022-09-23,horror
False,[27],Knife,1.4,8.0,1,2022-09-23,horror
False,"[18, 27]",The Offering,89.625,5.7,133,2022-09-23,horror
False,[27],Mal de ojo,57.817,6.8,203,2022-09-22,horror
False,[27],Jailangkung: Sandekala,2.346,6.6,5,2022-09-22,horror
False,[27],Strange,0.6,5.0,2,2022-09-22,horror
False,"[27, 9648, 53]",Smile,118.368,6.8,2078,2022-09-23,horror
False,"[16, 27, 53, 14]",Mileage,0.6,10.0,1,2022-09-21,horror
False,"[28, 27]",Wolf Mountain,7.207,2.7,3,2022-09-20,horror
False,[27],Do Not Resuscitate,1.123,6.0,3,2022-09-20,horror
False,"[35, 10749, 27]",Amityville Christmas Vacation,1.96,8.0,1,2022-09-19,horror
False,"[18, 27]",Lanbroa,0.84,3.0,1,2022-09-17,horror
False,"[27, 35]",Vapor Green,1.088,4.5,1,2022-09-17,horror
False,[27],Witch Trials,1.062,10.0,1,2022-09-16,horror
False,"[28, 53, 27]",늑대사냥,809.211,6.4,154,2022-09-21,horror
False,"[28, 27, 12]",Pterodactyl,2.533,8.0,1,2022-09-16,horror
False,"[27, 18, 53]",Goodnight Mommy,17.296,6.2,304,2022-09-16,horror
False,[27],The Truth,0.84,10.0,1,2022-09-16,horror
False,"[27, 53, 9648]",Jeepers Creepers : Reborn,86.741,5.7,794,2022-09-15,horror
False,"[27, 53]",V/H/S/99,25.119,6.2,161,2022-09-15,horror
False,"[18, 27, 53]",Venus,70.647,5.6,90,2022-12-02,horror
False,"[27, 35]",Apokawixa,1.889,5.3,15,2022-10-07,horror
False,[27],Conjuring: The Beyond,5.683,3.4,7,2022-09-13,horror
False,[27],SAAN ศาลสัมพันธ์,0.6,6.0,1,2022-09-13,horror
False,[27],Jack Frost,2.57,5.0,1,2022-09-12,horror
False,"[18, 27]",Earthworm,1.087,7.0,1,2022-09-12,horror
False,[27],The Red Book Ritual,21.95,5.6,20,2022-09-12,horror
False,"[27, 53]",Sick,63.802,6.4,137,2022-09-11,horror
False,"[27, 14, 878, 53]",The Devil Conspiracy,158.884,6.3,174,2023-01-13,horror
False,"[18, 27]",The Way Out,3.501,5.7,3,2022-09-10,horror
False,"[27, 878]",Short Stack,0.6,10.0,1,2022-09-10,horror
False,"[27, 53]",3:33,0.6,10.0,1,2022-09-10,horror
False,"[27, 53, 35]",The Menu,47.629,7.2,3213,2022-11-17,horror
False,"[18, 53, 27]",Baby Ruby,8.214,5.2,16,2023-02-03,horror
False,"[35, 27]",Sticky Sock,0.6,10.0,2,2022-09-09,horror
False,[27],Pig Killer,3.721,3.5,2,2022-09-09,horror
False,"[27, 878]",Margaux,40.948,6.8,82,2022-09-09,horror
False,"[27, 53, 18]",They Want Me Gone,3.975,5.0,1,2022-09-09,horror
False,[27],Jaula,27.036,6.4,238,2022-09-09,horror
False,"[28, 18, 27, 16]",Instinct,0.979,10.0,1,2022-09-08,horror
False,"[28, 18, 27, 16]",Instinct,0.979,10.0,1,2022-09-08,horror
False,"[27, 18]",The Draft,0.6,10.0,1,2022-09-08,horror
False,"[28, 12, 35, 14, 27]",Mad Heidi,12.846,6.0,69,2022-11-24,horror
False,[27],Presencias,34.427,6.9,110,2022-09-07,horror
False,"[27, 28, 878]",Kingdom of the Dinosaurs,3.455,3.8,4,2022-09-06,horror
False,"[27, 53]",The Stranger,5.662,1.5,2,2022-09-29,horror
False,[27],Something in the Woods,3.578,1.2,3,2022-09-06,horror
False,"[35, 27, 53, 18]",The Movie,4.312,3.0,1,2022-09-06,horror
False,"[53, 27]",Blood,38.129,5.9,52,2023-01-12,horror
False,"[18, 27, 53, 10770]",The Bad Seed Returns,12.044,7.2,57,2022-09-05,horror
False,"[27, 9648]",An Evening Conversation Over Wine,0.6,10.0,2,2022-09-04,horror
False,[27],Pearl,69.495,7.4,750,2022-09-16,horror
